"Country","CSCC_mean","CSCC_std","CSCC_skew","CSCC_median","CSCC_min","CSCC_q17","CSCC_q83","CSCC_max","F_mean","F_std","F_skew","F_median","F_min","F_q17","F_q83","F_max","FWglob_mean","FWglob_std","FWglob_skew","FWglob_median","FWglob_min","FWglob_q17","FWglob_q83","FWglob_max","FWdom_mean","FWdom_std","FWdom_skew","FWdom_median","FWdom_min","FWdom_q17","FWdom_q83","FWdom_max","FWout_mean","FWout_std","FWout_skew","FWout_median","FWout_min","FWout_q17","FWout_q83","FWout_max","FWin_mean","FWin_std","FWin_skew","FWin_median","FWin_min","FWin_q17","FWin_q83","FWin_max","FWnet_mean","FWnet_std","FWnet_skew","FWnet_median","FWnet_min","FWnet_q17","FWnet_q83","FWnet_max","Fabmean"
"AFG",0.2707055114791094,0.5243240500874676,0.3348235039472129,0.24844865429806284,-1.9248726984350477,-0.23236391950983373,0.7448178395988588,3.3178647753392823,0.0003968198518156998,0.010380776652179045,0.13151346483750334,-0.0005986447455000004,-0.038336217692,-0.007330402289,0.008878980461,0.031412528793,0.3059927486399411,8.416483113655026,0.38201868879513406,-0.06442814440997367,-55.53147254151532,-4.345027094785008,4.975142401376442,57.95070248593229,0.00023495442926440546,0.022421849715576467,0.3425429538819362,-0.000054231037381612294,-0.21520783639384156,-0.011294213124927977,0.011065457848023603,0.22471794592604213,0.3053054547028655,8.396826607413491,0.3812986081906296,-0.06229695826735586,-55.34173074559651,-4.337835177522214,4.956800284438112,57.7889334795482,-7.0530114654949925,14.153294337096643,-0.4125985546551909,-6.245380192258336,-91.90090842481061,-19.42143052198062,5.783259262311257,47.69262353528173,7.3583169201978595,16.552368240708898,0.44762847460511973,6.237947093351998,-63.4538368870575,-7.5876629089777134,22.16795881566161,96.28756540398902,0.0003968198518156998
"AGO",0.7848106207478398,0.4866035908541891,0.4297812368249996,0.7509654084970313,-0.8692932064472947,0.33589482547326516,1.2287227387782678,3.5576070172627516,0.017618489418596794,0.04063562937114362,-0.734040742492774,0.020922404552,-0.179390137333,-0.016682291234,0.053276666166000006,0.142581396166,10.894608746687211,34.20760428392505,-0.3357866852258934,6.819737804173539,-345.7235414670611,-9.439784689115541,36.0470964642054,259.0797353708894,0.04997789638040449,0.138950405919912,-0.17516499302250194,0.037432193796568106,-0.9196119932378383,-0.040099302670018204,0.15704056648538053,1.0230111451514095,10.844870999215798,34.06985482710412,-0.3353316937492948,6.774942149754249,-344.5256817325629,-9.389939519171902,35.89227954434319,258.1444456435286,-20.606040553884526,13.520587001499685,-0.5834028134752123,-19.331720575025933,-96.05787598673021,-32.75142180177589,-8.47388698440792,21.91790262149802,31.450911553100322,36.42104504418417,-0.2212796905211103,29.09712170688742,-305.69825888340745,5.35310096153855,59.65951615242741,280.58924857660685,0.017618489418596794
"ALB",0.01583325276766646,0.0277731362900544,0.4448081418189853,0.014326340114537641,-0.10069360016428308,-0.010694733941784993,0.04055069042812885,0.20769727678659936,-0.0003892654039809,0.0024224170212849006,0.11392162031034135,-0.00046856881400000004,-0.007915999811,-0.0022013276830000006,0.0015923154509999997,0.008024205169000001,-0.24801201585103594,1.9805187651002611,-0.2798672803514739,-0.13108803498449953,-17.73677762187015,-1.4031607911975168,0.8643666508902081,15.968380008261509,-0.000024854899803491773,0.0002804013368196385,-0.39765117461888555,-6.764603576645948e-6,-0.002446500106630468,-0.00016991962609584095,0.0001197120534510057,0.003421982405520261,-0.2479893436980607,1.9802641057531678,-0.27983841239760693,-0.1311126648701684,-17.733592869400685,-1.4030120795033354,0.8641131313701272,15.966621760030824,-0.4145480078374343,0.7500369900568751,-0.5268101061203294,-0.36175702525641856,-5.4503494691377234,-1.063840454191711,0.26641810355769063,2.7195674308394433,0.16655866413937342,2.0994616047508114,-0.22139063726531152,0.20107597674605004,-17.244139090395667,-1.2408157816864456,1.5932137763202965,16.79624442753941,-0.0003892654039809
"ARE",2.0681205160799006,1.129387820723102,0.4122371254900839,1.986328377095988,-1.8592059305255049,1.0441532546934784,3.099033459299713,8.551063618540864,-0.0585044914222191,0.001724997534589309,-0.2649451008024246,-0.05851377896,-0.0633188438,-0.060838392930000006,-0.05670885501,-0.05246543301,-36.83286036362927,29.80879463994706,-0.3596925501799813,-35.61665365212269,-184.02771764390087,-64.42732176918203,-8.35518109942116,58.66079405603923,-0.43787526458306714,0.2423519719578304,-0.3894001361334188,-0.422344922974742,-1.7316133127873012,-0.6623425833077519,-0.21920431263810666,0.3496404353790475,-36.39125199122817,29.585221618559913,-0.35938277577665845,-35.21156067691024,-182.5820459909891,-63.736804801073866,-8.107876150619425,58.5453064719774,-53.79179559696472,31.254431376144424,-0.5546258081198183,-50.64075263978107,-226.30245366524258,-82.04739281819928,-25.835816284728043,45.675491986007096,17.400543605736562,42.92873948861787,0.11855697418373394,16.526168068381253,-142.40538957388293,-22.832123681070016,57.06869216404832,242.72311293988795,-0.0585044914222191
"ARG",0.9392096851999617,0.9020892816799215,0.7658686559669274,0.828589100893769,-2.202527007010194,0.12009370088739146,1.7434530498199743,7.2309144163266454,-0.014058766426888003,0.14263673533774174,-0.4629023228452777,-0.00694325418,-0.58073411596,-0.12633652455,0.10701637404,0.51025417545,-7.960122294439136,116.04364011973365,-0.6435801222936292,-1.1423075397547278,-1183.6706408960022,-78.67781287429096,62.84596199533214,1088.7602706832165,-0.0486489720206773,0.6700429303003501,-1.2967066609112499,-0.00377101041124142,-8.672230139320982,-0.41196278158355487,0.3370565886092305,8.239549434438706,-7.9180648286498965,115.3774302170804,-0.6432648800255529,-1.1328723712185633,-1176.2926713099566,-78.2762193895936,62.49024025574187,1082.351153827351,-24.48288662321032,24.4285467632531,-0.8808639340751813,-21.20364079521567,-197.06097860517002,-45.50202143590197,-2.9927429186522643,55.58929196291982,16.56482179456042,117.83642548957071,-0.5943099426375379,21.783054922921387,-1147.651572175606,-58.224874425534196,92.83017106396804,1098.1300451012328,-0.014058766426888003
"ARM",-0.017998924149348138,0.02052275723704977,-0.3307442993763253,-0.017396173229629643,-0.17403070335663687,-0.03634402298975587,0.0011457584014830805,0.07355695671273771,-0.0016562916734148003,0.002019613686897725,-0.05753243785605289,-0.001645370003,-0.009693917834,-0.0034121460909999997,-0.00004921139600000011,0.005651120603999999,-1.0320796361624776,1.8369686356021633,-1.2310472235746484,-0.6879794526092958,-18.77409615593906,-2.3430276531601866,0.12039806369102071,13.770440656929734,0.00010909670674515673,0.00023577921123520522,1.6200215174537005,0.00006191396855612986,-0.0014278222645849124,-0.00003803772451579167,0.0002735879190937448,0.003245879193183902,-1.032189743320413,1.8369781471715205,-1.2309302859835356,-0.6882174632814193,-18.772799762678652,-2.3429497969850557,0.12034640398666939,13.769786801450781,0.47238798043734953,0.5592591630105527,0.4698576147778693,0.4525989703530607,-2.101650552146738,-0.03866793342453921,0.9684347867137647,4.397698493741817,-1.5045777237577627,1.9164518599644451,-1.0934866215738073,-1.2162237503301427,-18.4841030045468,-2.9281990966026026,-0.10014851064225547,13.441945335390628,-0.0016562916734148003
"AUS",0.9084736887564184,0.9581051060586965,0.40365055628970287,0.8685458461737237,-2.5385724330670554,-0.027451175774224144,1.7766562862936832,6.95152888332176,-0.08842270396509998,0.26590835439828164,0.09970627836966353,-0.09974098334999999,-0.8294625811,-0.3374692996,0.12352487670000001,0.7192188171999999,-57.07272049395205,218.96406686133437,-0.5079014536997043,-28.40039495904215,-1514.238741138131,-205.68146939131066,71.78492820368791,1202.699173416087,-0.27396048236952164,1.2952407119480167,-0.5736012487852828,-0.11495700743891801,-10.884378131728825,-1.093308453180917,0.46932392794928335,8.12531600560903,-56.78984531735012,218.27550823517538,-0.5103683756893477,-28.130238640719227,-1508.9356423288218,-204.48874170163444,71.64722790623809,1202.8912662032174,-23.392737269221985,25.592388653475457,-0.5395920769201952,-21.636058269712645,-141.53735974715525,-45.863490086552254,1.113911283975179,61.71469284618867,-33.39710804812813,220.29997339867597,-0.4958857465165567,-9.806332094276817,-1513.4445528954711,-184.05058126763393,100.56758396212977,1223.6972703380002,-0.08842270396509998
"AUT",-0.2542767483868262,0.24642545868262242,-0.47664786216207333,-0.2420747073857137,-2.3295074820756576,-0.4737958145369593,-0.023501014626475334,0.7126077370309063,-0.013961177678328197,0.004824462992445026,-0.3037908183311609,-0.013914381479999998,-0.03695415143999999,-0.017596152676999998,-0.009936097430000002,0.009487090149999997,-8.764603411978426,8.097158994670643,-1.0083109572227331,-7.703955770308883,-88.51550192965554,-15.817309487261623,-1.6628490136204845,20.84976677295038,0.012835922995726917,0.014058597448913213,0.9675686134465176,0.011222160249059667,-0.044662455941081515,0.00047561847930960874,0.024639827097651078,0.15260725102678052,-8.777683259965995,8.093045537624883,-1.0095629488101994,-7.710130610122437,-88.54754464230412,-15.829677745287299,-1.6874275794505418,20.770840527096865,6.660668817218725,6.745524670970711,0.6834377989427008,6.205201337053455,-19.600522063449866,0.3864275226345755,12.613226445258007,62.44088701798395,-15.438352077184717,10.563848931251558,-0.6455085766959252,-14.575969183482325,-99.07419236468064,-24.831958594898733,-5.755583085864781,18.325351248269868,-0.013961177678328197
"AZE",0.03516711106581753,0.08584685055269758,0.2997045717278645,0.032347942971269125,-0.34903273215122893,-0.04850132101416512,0.11356110251208729,0.5810157816802172,-0.009591932472970499,0.00399631425926333,-0.11016572726233763,-0.009499912941499999,-0.02159522225,-0.013302077998,-0.005991099409999999,0.001389697002,-6.003097154035748,5.732195915146531,-0.9578628622496653,-5.1103032100720025,-47.457256196072116,-11.008394788742763,-0.9322462147884385,12.825900731889009,-0.0012073986178473104,0.0033217419640049783,-0.6808016691020449,-0.0008538630206375952,-0.02938531019924432,-0.0039012700659257233,0.0014499222190436877,0.01709959820990678,-6.001898892400702,5.729333116151739,-0.9579412142741307,-5.1090182295485125,-47.43795230382536,-11.00463591833984,-0.9334431070924434,12.816554933053903,-0.9147056962243482,2.3118162297113014,-0.3551366627629468,-0.80175574108363,-14.850296390123843,-2.970684925262527,1.2290636726453459,8.424197132409855,-5.0871931961763535,6.151095836934262,-0.7433469517659641,-4.4043500020421735,-46.68760772377743,-10.502653664610397,0.42512100523775725,15.498489943379967,-0.009591932472970499
"BDI",0.175558419186234,0.11364687938537586,0.4043476815308043,0.16855659849882068,-0.21126979791493455,0.0701319176637285,0.2791296586381113,0.8348487659700533,0.0005302792000602001,0.0019710732024329136,-0.6138578207408703,0.0005565733669999997,-0.009179505424,-0.00126622,0.0023465939999999996,0.0058239699999999995,0.3070774008022621,1.5899640070031453,-0.4356899555075514,0.14774753721419778,-14.994784085734937,-0.6800142600048193,1.434162731958421,10.700902549660066,0.0003358889443556479,0.0015341629667326127,-0.6989933272895213,0.0002027462122943852,-0.017983713297776198,-0.0006326326777940599,0.0014220617243271626,0.008719117002667398,0.30675675262928537,1.5884890426577876,-0.43565243417740157,0.147736162146973,-14.983629675482689,-0.6789073727368075,1.4331267145739348,10.691207178463227,-4.599075007834695,3.14648382986735,-0.5529229798523833,-4.316811481891522,-22.48409132455033,-7.412765006062531,-1.7824865928877898,5.315372371237534,4.905831760463979,3.470656273898919,0.3284293813142723,4.666215218685481,-11.245956093653465,1.8326866636962567,8.030512454080874,24.37853111287937,0.0005302792000602001
